GEOID,dac_status,nearest_sta_miles,second_nearest_sta_miles,stas_05mi,stas_10mi,stas_20mi,stas_55mi,stations,bg_sta1d,bg_sta2d
060971537062,not DAC status,49.26768427823297,61.153956418147935,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971537063,not DAC status,53.347652354167764,65.23392449408273,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971537064,not DAC status,52.78111006561055,64.66738220552551,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538011,not DAC status,60.21202823511239,72.09830037502735,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971538012,not DAC status,52.592086356213265,64.47835849612824,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538013,not DAC status,53.456609376731905,65.34288151664687,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538014,not DAC status,53.88011683941847,65.76638897933344,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538041,not DAC status,53.28898198742107,65.17525412733605,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538042,not DAC status,53.57069840533152,65.45697054524649,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538061,not DAC status,53.79139033181577,65.67766247173074,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538062,not DAC status,52.36726097858194,64.2535331184969,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538063,not DAC status,52.92067892315857,64.80695106307354,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538071,not DAC status,53.131564461169006,65.01783660108397,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538072,not DAC status,54.98393007257575,66.87020221249072,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538081,not DAC status,52.22790550710882,64.1141776470238,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538082,not DAC status,52.393328392680964,64.27960053259594,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538083,not DAC status,53.436012999806906,65.32228513972187,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538091,not DAC status,50.95084651244988,62.83711865236484,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538092,not DAC status,51.84283730945931,63.72910944937428,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971538093,not DAC status,51.56029924876828,63.44657138868325,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971539011,not DAC status,60.51036016094392,72.3966323008589,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539012,not DAC status,59.05451438979964,70.94078652971461,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539013,not DAC status,60.17590017672322,72.0621723166382,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539014,not DAC status,55.21265353813644,67.09892567805142,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539021,not DAC status,58.1111360763959,69.99740821631087,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539022,not DAC status,59.10860760200002,70.99487974191499,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539023,not DAC status,58.59590504285813,70.4821771827731,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539024,not DAC status,59.62303948020581,71.50931162012078,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539031,not DAC status,60.166571818514264,72.05284395842924,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539032,not DAC status,58.875409912187706,70.76168205210267,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539033,not DAC status,59.247922349998646,71.13419448991363,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971539034,not DAC status,59.17578304651606,71.06205518643102,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971540001,not DAC status,55.30101904268101,76.58906835273409,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971540002,not DAC status,61.392243878358045,73.27851601827302,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971540003,not DAC status,60.85698687335716,71.03310052205794,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971541001,not DAC status,64.21410301307633,69.81765936167925,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971541002,not DAC status,63.61246376359854,70.28716839977619,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971541003,not DAC status,67.25845407560075,69.63467659885343,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971541004,not DAC status,64.27308839242846,64.77392953619118,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542011,not DAC status,59.247661394814536,74.70162890565082,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542012,not DAC status,55.57538367013394,78.30663125663148,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542013,not DAC status,61.73951441312526,78.67593131282604,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542014,not DAC status,58.11987612796018,75.76213879880524,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542021,not DAC status,59.63385542466528,74.31543487580008,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542022,not DAC status,68.81453577826544,80.11156277104325,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971542023,not DAC status,58.175846277213914,75.7061686495515,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971543021,not DAC status,57.454664228324326,63.234626673637734,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060971543022,not DAC status,51.34088724820874,63.227159388123695,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971543023,not DAC status,50.59651684445649,62.48278898437147,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971543024,not DAC status,51.487528510361656,63.373800650276635,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971543031,not DAC status,33.84532446620505,83.5539685452278,0,0,0,1,16,Nearest station 20-55 miles away,One station within 55 miles
060971543032,not DAC status,17.931575529334502,99.46771748209835,0,0,1,1,11,Nearest station 10-20 miles away,One station within 55 miles
060971543041,not DAC status,38.198257942967516,93.69182945244758,0,0,0,1,14,Nearest station 20-55 miles away,One station within 55 miles
060971543042,not DAC status,48.29370755078217,69.10558546065069,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060971543043,not DAC status,57.50380430206622,59.89548870936663,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001011,not DAC status,73.14924206631841,78.20843056120924,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001012,not DAC status,76.38960691781188,78.56587251864306,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001013,not DAC status,66.24145469561893,68.22757902347097,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001014,not DAC status,65.63595960420159,70.81771059115859,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001021,not DAC status,68.59259191749109,73.77434290444809,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001022,not DAC status,71.12796923992022,76.18715773481105,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990001023,not DAC status,80.77970605744981,85.83889455234065,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002011,not DAC status,68.14549544832306,73.32724643528006,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002012,not DAC status,68.59450042344744,73.77625141040444,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002013,not DAC status,67.70570555832818,72.76489405321901,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002014,not DAC status,68.79848052294993,73.98023150990693,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002015,not DAC status,68.5646923452882,73.62388084017903,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002021,75-80%,68.17725453434292,73.23644302923374,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002022,75-80%,68.69151534882057,73.87326633577757,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002023,75-80%,68.5920555293678,73.65124402425862,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002031,not DAC status,67.38605381703465,72.44524231192548,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002032,not DAC status,69.89351202759907,74.95270052248989,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002033,not DAC status,68.22125282200977,73.2804413169006,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002034,not DAC status,68.97747172748241,74.03666022237324,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990002035,not DAC status,69.34998416529335,74.40917266018418,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003011,85-90%,64.59441549772933,69.77616648468633,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003012,85-90%,64.14354485096315,69.32529583792015,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003021,85-90%,64.61975284314971,69.80150383010671,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003022,85-90%,64.43973838089556,69.62148936785258,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003023,85-90%,64.44437970882136,69.62613069577836,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003031,80-85%,64.24743118932194,69.42918217627896,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003032,80-85%,64.42730056995029,69.6090515569073,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003033,80-85%,64.78354605370168,69.96529704065868,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003041,95-100% (highest scores),65.10013033939079,70.28188132634779,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003042,95-100% (highest scores),65.43506587697934,70.61681686393635,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990003043,95-100% (highest scores),65.78519025508879,70.96694124204579,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004021,not DAC status,66.14296505181944,71.32471603877644,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004022,not DAC status,65.63166794044399,70.813418927401,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004023,not DAC status,63.532047524761815,68.71379851171882,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004024,not DAC status,64.51065000506973,69.69240099202675,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004025,not DAC status,64.0084156839658,69.1901666709228,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004031,not DAC status,62.70500195491335,67.88675294187036,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004032,not DAC status,63.087397151127306,68.2691481380843,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004041,75-80%,61.929301239409945,67.11105222636695,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004042,75-80%,61.65095975345539,66.8327107404124,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990004043,75-80%,62.93209066064723,68.11384164760425,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005011,not DAC status,61.30117395442483,66.48292494138184,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005012,not DAC status,60.54476312877608,65.7265141157331,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005013,not DAC status,54.41332309498636,59.595074081943366,0,0,0,1,20,Nearest station 20-55 miles away,One station within 55 miles
060990005014,not DAC status,56.29210617699404,61.473857163951045,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005031,not DAC status,57.87900617908854,63.060757166045555,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005032,not DAC status,57.50629142531867,62.68804241227568,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005033,not DAC status,58.00729570245521,63.18904668941222,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005041,not DAC status,58.78442740902907,63.96617839598608,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
060990005042,not DAC status,59.300952769505656,64.48270375646266,0,0,0,0,20,No stations within 55 miles,No stations within 55 miles
